Datum Zeit; Dresden-Nord CO
03-03-13; n. def.; n. def.; n. def.
02-03-13; n. def.; 9,68; n. def.
01-03-13; n. def.; n. def.; n. def.
28-02-13; n. def.; n. def.; n. def.
27-02-13; n. def.; n. def.; n. def.
26-02-13; n. def.; n. def.; n. def.
25-02-13; n. def.; n. def.; n. def.
24-02-13; n. def.; 36,32; n. def.
23-02-13; n. def.; n. def.; n. def.
22-02-13; n. def.; n. def.; n. def.
21-02-13; n. def.; n. def.; n. def.
20-02-13; n. def.; n. def.; n. def.
19-02-13; n. def.; n. def.; n. def.
18-02-13; n. def.; 31,18; n. def.
17-02-13; n. def.; n. def.; n. def.
16-02-13; n. def.; n. def.; n. def.
15-02-13; n. def.; n. def.; n. def.
14-02-13; n. def.; n. def.; n. def.
13-02-13; n. def.; n. def.; n. def.
12-02-13; n. def.; 68,23; n. def.
11-02-13; n. def.; n. def.; n. def.
10-02-13; n. def.; n. def.; n. def.
09-02-13; n. def.; n. def.; n. def.
08-02-13; n. def.; n. def.; n. def.
07-02-13; n. def.; n. def.; n. def.
06-02-13; n. def.; 12,08; n. def.
05-02-13; n. def.; n. def.; n. def.
04-02-13; n. def.; n. def.; n. def.
03-02-13; n. def.; n. def.; n. def.
02-02-13; n. def.; n. def.; n. def.
01-02-13; n. def.; n. def.; n. def.
31-01-13; n. def.; 3,60; n. def.
30-01-13; n. def.; n. def.; n. def.
29-01-13; n. def.; n. def.; n. def.
28-01-13; n. def.; n. def.; n. def.
27-01-13; n. def.; n. def.; n. def.
26-01-13; n. def.; n. def.; n. def.
25-01-13; n. def.; 29,13; n. def.
24-01-13; n. def.; n. def.; n. def.
23-01-13; n. def.; n. def.; n. def.
22-01-13; n. def.; n. def.; n. def.
21-01-13; n. def.; n. def.; n. def.
20-01-13; n. def.; n. def.; n. def.
19-01-13; n. def.; 22,67; n. def.
18-01-13; n. def.; n. def.; n. def.
17-01-13; n. def.; n. def.; n. def.
16-01-13; n. def.; n. def.; n. def.
15-01-13; n. def.; n. def.; n. def.
14-01-13; n. def.; n. def.; n. def.
13-01-13; n. def.; 10,16; n. def.
12-01-13; n. def.; n. def.; n. def.
11-01-13; n. def.; n. def.; n. def.
10-01-13; n. def.; n. def.; n. def.
09-01-13; n. def.; n. def.; n. def.
08-01-13; n. def.; n. def.; n. def.
07-01-13; n. def.; 4,36; n. def.
06-01-13; n. def.; n. def.; n. def.
05-01-13; n. def.; n. def.; n. def.
04-01-13; n. def.; n. def.; n. def.
03-01-13; n. def.; n. def.; n. def.
02-01-13; n. def.; n. def.; n. def.
01-01-13; n. def.; 16,00; n. def.

Datum Zeit; Dresden-Bergstraße NO; Dresden-Bergstraße NO2; Dresden-Bergstraße O3; Dresden-Bergstraße PM10
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-13; 103; 60; n. def.; 21
29-12-13; 36; 32; n. def.; 13
28-12-13; 21; 24; n. def.; 15
27-12-13; 75; 49; n. def.; 20
26-12-13; 88; 55; n. def.; 30
25-12-13; 28; 24; n. def.; 19
24-12-13; 10; 15; n. def.; 17
23-12-13; 113; 65; n. def.; 17
22-12-13; 54; 42; n. def.; 15
21-12-13; 55; 47; n. def.; 23
20-12-13; 132; 61; n. def.; 39
19-12-13; 43; 38; n. def.; 29
18-12-13; 60; 41; n. def.; 33
17-12-13; 56; 45; n. def.; 34
16-12-13; 64; 52; n. def.; 30
15-12-13; 68; 50; n. def.; 20
14-12-13; 105; 59; n. def.; 21
13-12-13; 164; 64; n. def.; 22
12-12-13; 132; 61; n. def.; 20
11-12-13; 207; 79; n. def.; 40
10-12-13; 180; 74; n. def.; 24
09-12-13; 45; 34; n. def.; 10
08-12-13; 43; 32; n. def.; 13
07-12-13; 35; 23; n. def.; 13
06-12-13; 33; 21; n. def.; 19
05-12-13; 91; 49; n. def.; 22
04-12-13; 103; 57; n. def.; 37
03-12-13; 106; 60; n. def.; 38
02-12-13; 185; 87; n. def.; 42
01-12-13; 32; 23; n. def.; 15
30-11-13; 50; 32; n. def.; 11
29-11-13; 83; 47; n. def.; 21
28-11-13; 62; 40; n. def.; 17
27-11-13; 165; 76; n. def.; 38
26-11-13; 80; 50; n. def.; 18
25-11-13; 46; 37; n. def.; 16
24-11-13; 14; 17; n. def.; 10
23-11-13; 87; 46; n. def.; 28
22-11-13; 154; 58; n. def.; 29
21-11-13; 120; 55; n. def.; 21
20-11-13; 35; 30; n. def.; 21
19-11-13; 143; 60; n. def.; 43
18-11-13; 218; 79; n. def.; 49
17-11-13; 88; 44; n. def.; 28
16-11-13; 88; 47; n. def.; 48
15-11-13; 157; 69; n. def.; 55
14-11-13; 100; 53; n. def.; 29
13-11-13; 137; 67; n. def.; 35
12-11-13; 227; 85; n. def.; 39
11-11-13; 114; 60; n. def.; 25
10-11-13; 36; 30; n. def.; 11
09-11-13; 61; 42; n. def.; 10
08-11-13; 131; 70; n. def.; 17
07-11-13; 68; 38; n. def.; 10
06-11-13; 68; 41; n. def.; 16
05-11-13; 96; 48; n. def.; 15
04-11-13; 79; 52; n. def.; 11
03-11-13; 36; 29; n. def.; 8
02-11-13; 51; 40; n. def.; 19
01-11-13; 108; 59; n. def.; 41
31-10-13; 63; 49; n. def.; 27
30-10-13; 104; 58; n. def.; 23
29-10-13; 103; 57; n. def.; 18
28-10-13; 79; 44; n. def.; 21
27-10-13; 36; 33; n. def.; 13
26-10-13; 50; 45; n. def.; 19
25-10-13; 68; 42; n. def.; 21
24-10-13; 103; 58; n. def.; 21
23-10-13; 77; 42; n. def.; 25
22-10-13; 50; 34; n. def.; 21
21-10-13; 104; 61; n. def.; 22
20-10-13; 34; 35; n. def.; 30
19-10-13; 31; 28; n. def.; 18
18-10-13; 76; 51; n. def.; 17
17-10-13; 99; 49; n. def.; 20
16-10-13; 97; 54; n. def.; 31
15-10-13; 140; 67; n. def.; 31
14-10-13; 80; 48; n. def.; 23
13-10-13; 74; 45; n. def.; 22
12-10-13; 103; 56; n. def.; 21
11-10-13; 174; 75; n. def.; 19
10-10-13; 89; 47; n. def.; 24
09-10-13; 146; 68; n. def.; 43
08-10-13; 120; 67; n. def.; 47
07-10-13; 166; 70; n. def.; 44
06-10-13; 82; 56; n. def.; 48
05-10-13; 42; 36; n. def.; 26
04-10-13; 30; 24; n. def.; 24
03-10-13; 17; 19; n. def.; 20
02-10-13; 117; 52; n. def.; 27
01-10-13; 134; 63; n. def.; 32
30-09-13; 122; 49; n. def.; 23
29-09-13; 37; 26; n. def.; 15
28-09-13; 89; 54; n. def.; 21
27-09-13; 142; 65; n. def.; 23
26-09-13; 109; 56; n. def.; 30
25-09-13; 108; 51; n. def.; 20
24-09-13; 66; 38; n. def.; 17
23-09-13; 51; 32; n. def.; 17
22-09-13; 46; 34; n. def.; 18
21-09-13; 53; 35; n. def.; 19
20-09-13; 105; 50; n. def.; 20
19-09-13; 82; 46; n. def.; 22
18-09-13; 69; 37; n. def.; 13
17-09-13; 93; 47; n. def.; 20
16-09-13; 93; 57; n. def.; 17
15-09-13; 50; 40; n. def.; 14
14-09-13; 48; 43; n. def.; 19
13-09-13; 70; 47; n. def.; n. def.
12-09-13; 109; 62; n. def.; 22
11-09-13; 103; 52; n. def.; 16
10-09-13; 87; 51; n. def.; 17
09-09-13; 69; 46; n. def.; 14
08-09-13; 23; 35; n. def.; 25
07-09-13; 28; 35; n. def.; 24
06-09-13; 51; 47; n. def.; 24
05-09-13; 89; 47; n. def.; 19
04-09-13; 115; 56; n. def.; 20
03-09-13; 59; 36; n. def.; 20
02-09-13; 67; 38; n. def.; 23
01-09-13; 25; 20; n. def.; 17
31-08-13; 36; 42; n. def.; 31
30-08-13; 115; 91; n. def.; 33
29-08-13; 102; 71; n. def.; 30
28-08-13; 92; 65; n. def.; 31
27-08-13; 103; 63; n. def.; 26
26-08-13; 64; 45; n. def.; 22
25-08-13; 32; 32; n. def.; 18
24-08-13; 42; 37; n. def.; 24
23-08-13; 132; 84; n. def.; 34
22-08-13; 97; 67; n. def.; 26
21-08-13; 116; 68; n. def.; 25
20-08-13; 62; 43; n. def.; 20
19-08-13; 89; 55; n. def.; 20
18-08-13; 32; 42; n. def.; 22
17-08-13; 40; 58; n. def.; 31
16-08-13; 58; 54; n. def.; 27
15-08-13; 81; 62; n. def.; 24
14-08-13; 61; 46; n. def.; 20
13-08-13; 58; 45; n. def.; 19
12-08-13; 64; 56; n. def.; 21
11-08-13; 24; 29; n. def.; 19
10-08-13; 43; 46; n. def.; 20
09-08-13; n. def.; n. def.; n. def.; 23
08-08-13; n. def.; n. def.; n. def.; 29
07-08-13; 52; 46; n. def.; 21
06-08-13; 52; 48; n. def.; 25
05-08-13; 46; 36; n. def.; 24
04-08-13; 25; 35; n. def.; 21
03-08-13; 24; 42; n. def.; 27
02-08-13; 46; 53; n. def.; 27
01-08-13; 66; 49; n. def.; 21
31-07-13; 52; 35; n. def.; 15
30-07-13; 43; 34; n. def.; 21
29-07-13; 49; 40; n. def.; 19
28-07-13; 28; 40; n. def.; 23
27-07-13; 26; 44; n. def.; 26
26-07-13; 60; 64; n. def.; 29
25-07-13; 76; 75; n. def.; 33
24-07-13; 62; 54; n. def.; 27
23-07-13; 71; 70; n. def.; 31
22-07-13; 73; 67; n. def.; 22
21-07-13; 26; 30; n. def.; 15
20-07-13; 44; 41; n. def.; 20
19-07-13; 51; 40; n. def.; 25
18-07-13; 89; 66; n. def.; 35
17-07-13; 80; 65; n. def.; 27
16-07-13; 70; 59; n. def.; 24
15-07-13; 49; 37; n. def.; 19
14-07-13; 20; 20; n. def.; 19
13-07-13; 39; 37; n. def.; 18
12-07-13; 56; 39; n. def.; 20
11-07-13; 62; 37; n. def.; 17
10-07-13; 48; 40; n. def.; 27
09-07-13; 76; 64; n. def.; 34
08-07-13; 76; 60; n. def.; 25
07-07-13; 34; 38; n. def.; 20
06-07-13; 63; 50; n. def.; 26
05-07-13; 77; 55; n. def.; 34
04-07-13; 67; 46; n. def.; 20
03-07-13; 70; 55; n. def.; 24
02-07-13; 81; 59; n. def.; 24
01-07-13; 64; 46; n. def.; 18
30-06-13; 23; 17; n. def.; 17
29-06-13; 49; 34; n. def.; 13
28-06-13; 106; 64; n. def.; 23
27-06-13; 103; 58; n. def.; 21
26-06-13; 55; 34; n. def.; 13
25-06-13; 42; 28; n. def.; 10
24-06-13; 90; 48; n. def.; 19
23-06-13; 31; 26; n. def.; 12
22-06-13; 41; 41; n. def.; 15
21-06-13; 60; 50; n. def.; 18
20-06-13; 50; 58; n. def.; 41
19-06-13; 42; 45; n. def.; 38
18-06-13; 57; 63; n. def.; 41
17-06-13; 65; 49; n. def.; 24
16-06-13; 27; 28; n. def.; 13
15-06-13; 36; 37; n. def.; 19
14-06-13; 61; 47; n. def.; 18
13-06-13; 71; 61; n. def.; 24
12-06-13; 90; 68; n. def.; 28
11-06-13; 73; 51; n. def.; 20
10-06-13; 76; 49; n. def.; 25
09-06-13; 36; 37; n. def.; 25
08-06-13; 47; 46; n. def.; 30
07-06-13; 85; 61; n. def.; 33
06-06-13; 77; 53; n. def.; 26
05-06-13; 76; 48; n. def.; 18
04-06-13; 66; 43; n. def.; 26
03-06-13; 57; 37; n. def.; 18
02-06-13; 14; 13; n. def.; 5
01-06-13; 42; 31; n. def.; 18
31-05-13; 104; 61; n. def.; 25
30-05-13; 68; 38; n. def.; 20
29-05-13; 74; 55; n. def.; 19
28-05-13; 121; 69; n. def.; 27
27-05-13; 80; 38; n. def.; 12
26-05-13; 32; 22; n. def.; 5
25-05-13; 32; 27; n. def.; 23
24-05-13; 58; 40; n. def.; 22
23-05-13; 74; 49; n. def.; 22
22-05-13; 63; 37; n. def.; 17
21-05-13; 61; 46; n. def.; 13
20-05-13; 28; 24; n. def.; 8
19-05-13; 33; 29; n. def.; 22
18-05-13; 52; 44; n. def.; 18
17-05-13; 37; 30; n. def.; 23
16-05-13; 35; 32; n. def.; 30
15-05-13; 46; 29; n. def.; 21
14-05-13; 72; 48; n. def.; 20
13-05-13; 72; 44; n. def.; 22
12-05-13; 32; 30; n. def.; 15
11-05-13; 55; 45; n. def.; 26
10-05-13; 98; 56; n. def.; 26
09-05-13; 22; 24; n. def.; 21
08-05-13; 70; 44; n. def.; 26
07-05-13; 115; 59; n. def.; 41
06-05-13; 75; 50; n. def.; 42
05-05-13; 36; 45; n. def.; 40
04-05-13; 63; 49; n. def.; 45
03-05-13; 95; 62; n. def.; 45
02-05-13; 114; 56; n. def.; 53
01-05-13; 19; 20; n. def.; 40
30-04-13; 122; 65; n. def.; 43
29-04-13; 95; 49; n. def.; 31
28-04-13; 29; 30; n. def.; 23
27-04-13; 37; 31; n. def.; 11
26-04-13; 63; 57; n. def.; 36
25-04-13; 91; 68; n. def.; 61
24-04-13; 69; 55; n. def.; 52
23-04-13; 61; 46; n. def.; 59
22-04-13; 71; 51; n. def.; 64
21-04-13; 36; 37; n. def.; 38
20-04-13; 48; 36; n. def.; 30
19-04-13; 55; 49; n. def.; 43
18-04-13; 61; 52; n. def.; 36
17-04-13; 98; 64; n. def.; 41
16-04-13; 54; 48; n. def.; 34
15-04-13; 28; 29; n. def.; 23
14-04-13; 25; 30; n. def.; 21
13-04-13; 41; 37; n. def.; 19
12-04-13; 81; 58; n. def.; 23
11-04-13; 73; 51; n. def.; 24
10-04-13; 110; 64; n. def.; 35
09-04-13; 52; 52; n. def.; n. def.
08-04-13; 55; 48; n. def.; n. def.
07-04-13; 28; 35; n. def.; 27
06-04-13; 44; 42; n. def.; 34
05-04-13; 87; 65; n. def.; 56
04-04-13; 79; 62; n. def.; 54
03-04-13; 62; 52; n. def.; 45
02-04-13; 60; 49; n. def.; 37
01-04-13; 22; 30; n. def.; 24
31-03-13; 21; 34; n. def.; 48
30-03-13; 59; 64; n. def.; 70
29-03-13; 28; 36; n. def.; 54
28-03-13; 72; 60; n. def.; 53
27-03-13; 39; 35; n. def.; 36
26-03-13; 52; 39; n. def.; 32
25-03-13; 61; 37; n. def.; 36
24-03-13; 10; 16; n. def.; 28
23-03-13; 20; 21; n. def.; 32
22-03-13; 67; 52; n. def.; 31
21-03-13; 36; 43; n. def.; 36
20-03-13; 101; 74; n. def.; 47
19-03-13; 49; 52; n. def.; 54
18-03-13; 50; 41; n. def.; 40
17-03-13; 8; 15; n. def.; 29
16-03-13; 36; 50; n. def.; 43
15-03-13; 57; 52; n. def.; 46
14-03-13; 105; 76; n. def.; 45
13-03-13; 80; 61; n. def.; 39
12-03-13; 85; 54; n. def.; 35
11-03-13; 60; 42; n. def.; 31
10-03-13; 33; 31; n. def.; 36
09-03-13; 63; 42; n. def.; 36
08-03-13; 74; 45; n. def.; 36
07-03-13; 60; 48; n. def.; 70
06-03-13; 42; 44; n. def.; 42
05-03-13; 30; 32; n. def.; 32
04-03-13; 73; 50; n. def.; 35
03-03-13; 26; 28; n. def.; 32
02-03-13; 61; 50; n. def.; 49
01-03-13; 44; 40; n. def.; 26
28-02-13; 136; 70; n. def.; 46
27-02-13; 120; 59; n. def.; 28
26-02-13; 121; 59; n. def.; 56
25-02-13; 158; 77; n. def.; 63
24-02-13; 89; 59; n. def.; 56
23-02-13; 51; 45; n. def.; 45
22-02-13; 64; 45; n. def.; 54
21-02-13; 80; 58; n. def.; 24
20-02-13; 30; 35; n. def.; 11
19-02-13; 43; 36; n. def.; 26
18-02-13; 73; 49; n. def.; 56
17-02-13; 67; 47; n. def.; 72
16-02-13; 121; 78; n. def.; 93
15-02-13; 216; 103; n. def.; 81
14-02-13; 98; 63; n. def.; 61
13-02-13; 66; 51; n. def.; 55
12-02-13; 108; 59; n. def.; 67
11-02-13; 38; 30; n. def.; 38
10-02-13; 37; 39; n. def.; 26
09-02-13; 39; 33; n. def.; 24
08-02-13; 74; 50; n. def.; 24
07-02-13; 106; 58; n. def.; 26
06-02-13; 139; 78; n. def.; 26
05-02-13; 58; 41; n. def.; 15
04-02-13; 56; 36; n. def.; 9
03-02-13; 22; 23; n. def.; 16
02-02-13; 20; 25; n. def.; 9
01-02-13; 70; 47; n. def.; 20
31-01-13; 47; 32; n. def.; 17
30-01-13; 50; 29; n. def.; 8
29-01-13; 64; 39; n. def.; 11
28-01-13; 132; 71; n. def.; 44
27-01-13; 22; 36; n. def.; 56
26-01-13; 56; 51; n. def.; 61
25-01-13; 156; 77; n. def.; 91
24-01-13; 92; 56; n. def.; 72
23-01-13; 125; 69; n. def.; 80
22-01-13; 136; 63; n. def.; 75
21-01-13; 97; 47; n. def.; 87
20-01-13; 36; 33; n. def.; 79
19-01-13; 39; 30; n. def.; 49
18-01-13; 78; 45; n. def.; 28
17-01-13; 86; 50; n. def.; 56
16-01-13; 116; 57; n. def.; 85
15-01-13; 109; 60; n. def.; 49
14-01-13; 140; 66; n. def.; 48
13-01-13; 26; 24; n. def.; 26
12-01-13; 37; 29; n. def.; 16
11-01-13; 40; 30; n. def.; 10
10-01-13; 53; 36; n. def.; 15
09-01-13; 126; 54; n. def.; 15
08-01-13; 85; 45; n. def.; 22
07-01-13; 133; 63; n. def.; 16
06-01-13; 11; 14; n. def.; 5
05-01-13; 24; 24; n. def.; 5
04-01-13; 29; 24; n. def.; 14
03-01-13; 44; 28; n. def.; 10
02-01-13; 51; 32; n. def.; 13
01-01-13; 30; 32; n. def.; 39

Datum Zeit; Dresden-Bergstraße PM2.5; Dresden-Nord BEN; Dresden-Nord NO; Dresden-Nord NO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-13; 10,84; 1,9; 29; 41
29-12-13; 7,40; 1,8; 18; 33
28-12-13; 10,74; 1,6; 8; 22
27-12-13; 9,66; 1,5; 16; 32
26-12-13; 20,19; 2,9; 44; 44
25-12-13; 14,47; 1,8; 9; 22
24-12-13; 12,91; 2,2; 3; 16
23-12-13; 8,13; 1,9; 30; 45
22-12-13; 10,76; 2,0; 17; 35
21-12-13; 16,87; 2,3; 19; 39
20-12-13; 27,87; 4,3; 56; 41
19-12-13; 22,44; n. def.; 18; 32
18-12-13; 26,24; n. def.; 28; 35
17-12-13; 25,32; 3,0; 22; 39
16-12-13; 18,24; n. def.; 23; 43
15-12-13; 11,03; 2,2; 27; 43
14-12-13; 14,09; 2,8; 54; 43
13-12-13; 13,67; 2,6; 57; 39
12-12-13; 11,08; 2,5; 42; 40
11-12-13; 20,64; 2,8; 75; 43
10-12-13; 14,44; 2,6; 82; 47
09-12-13; 6,06; 1,3; 25; 34
08-12-13; 8,59; 1,6; 20; 31
07-12-13; 6,06; 1,2; 18; 26
06-12-13; 4,96; 1,0; 18; 22
05-12-13; 11,68; 1,8; 43; 46
04-12-13; 26,03; 2,9; 50; 47
03-12-13; 25,00; 2,9; 42; 46
02-12-13; 16,82; 2,5; 67; 54
01-12-13; 7,36; 1,5; 17; 26
30-11-13; 5,93; 1,7; 24; 33
29-11-13; 8,54; 1,9; 44; 46
28-11-13; 8,94; 1,9; 38; 42
27-11-13; 17,04; n. def.; 74; 53
26-11-13; 9,84; n. def.; 69; 50
25-11-13; 7,44; 1,6; 34; 43
24-11-13; 5,31; 1,5; 11; 22
23-11-13; 18,57; 3,1; 13; 24
22-11-13; 20,09; 3,4; 20; 26
21-11-13; 13,84; 1,9; 15; 30
20-11-13; 15,41; 2,8; 25; 31
19-11-13; 28,82; 3,6; 57; 35
18-11-13; 29,87; 4,3; 83; 44
17-11-13; 19,03; 3,1; 23; 28
16-11-13; 33,61; 3,2; 40; 37
15-11-13; 34,30; n. def.; 28; 32
14-11-13; 16,60; n. def.; 22; 34
13-11-13; 17,68; 3,3; 73; 52
12-11-13; 20,56; 2,9; 51; 45
11-11-13; 14,15; 2,0; 33; 43
10-11-13; 6,44; 2,1; 17; 31
09-11-13; 5,84; 1,9; 18; 35
08-11-13; 8,87; 1,9; 26; 41
07-11-13; 4,96; 1,9; 30; 35
06-11-13; 8,07; n. def.; 31; 39
05-11-13; 8,70; n. def.; 38; 43
04-11-13; n. def.; n. def.; 14; 27
03-11-13; 3,90; n. def.; 20; 30
02-11-13; 12,51; n. def.; 23; 37
01-11-13; 25,62; n. def.; 35; 44
31-10-13; 15,46; n. def.; 14; 34
30-10-13; 10,90; n. def.; 57; 56
29-10-13; 9,03; n. def.; 34; 47
28-10-13; 11,18; 0,4; 20; 30
27-10-13; 7,51; 0,8; 20; 33
26-10-13; 11,73; 1,0; 19; 36
25-10-13; 12,15; 1,0; 31; 31
24-10-13; 10,69; 1,1; n. def.; n. def.
23-10-13; 16,09; 0,7; n. def.; n. def.
22-10-13; 12,12; 1,0; 24; 24
21-10-13; 11,73; 1,5; 67; 53
20-10-13; 22,45; 1,1; 13; 27
19-10-13; 11,32; 0,7; 11; 20
18-10-13; 8,13; 0,8; 33; 40
17-10-13; 10,75; 0,9; 34; 34
16-10-13; 20,65; 1,2; 45; 43
15-10-13; 20,03; 1,6; 40; 39
14-10-13; 15,30; 1,1; 25; 31
13-10-13; 13,42; 1,3; 22; 28
12-10-13; 12,31; 1,1; 29; 33
11-10-13; 11,13; 1,2; 56; 44
10-10-13; 16,51; 0,8; 28; 34
09-10-13; 26,80; 1,2; 32; 39
08-10-13; 30,31; 1,3; 26; 41
07-10-13; 27,11; 1,4; 33; 38
06-10-13; 31,70; 1,5; 23; 37
05-10-13; 16,85; 0,7; 6; 22
04-10-13; 10,78; 0,5; 13; 18
03-10-13; 13,68; 0,7; 10; 18
02-10-13; 17,07; 1,1; 29; 27
01-10-13; n. def.; 1,0; 27; 25
30-09-13; 13,38; 0,8; 21; 20
29-09-13; 9,82; 0,7; 8; 14
28-09-13; 11,98; 0,6; 12; 20
27-09-13; 13,47; 0,9; 33; 33
26-09-13; 20,11; 0,6; 21; 29
25-09-13; 10,49; 0,5; 12; 21
24-09-13; 8,47; 0,5; 32; 31
23-09-13; 9,31; 0,6; 23; 25
22-09-13; 11,35; 0,9; 22; 27
21-09-13; 12,61; 0,7; 23; 30
20-09-13; 10,97; 0,8; 36; 38
19-09-13; 10,64; 0,7; 33; 39
18-09-13; 8,00; 0,6; 23; 28
17-09-13; 9,92; 0,7; 32; 36
16-09-13; 7,57; 0,7; 33; 39
15-09-13; 7,58; 0,7; 16; 24
14-09-13; 12,29; 0,6; 14; 27
13-09-13; 18,35; 0,8; 27; 35
12-09-13; 13,88; 0,7; 25; 40
11-09-13; 8,25; 0,6; 22; 32
10-09-13; 8,32; 0,5; 16; 30
09-09-13; 7,49; 0,5; 26; 36
08-09-13; 16,51; 0,7; 8; 28
07-09-13; 15,32; 0,6; 6; 21
06-09-13; 16,74; 0,7; 10; 29
05-09-13; 12,14; 0,6; 19; 20
04-09-13; 11,83; 0,6; 27; 29
03-09-13; 10,84; 0,5; 26; 29
02-09-13; 11,22; 0,4; 24; 28
01-09-13; 5,23; 0,3; 11; 19
31-08-13; 18,06; 0,6; 10; 29
30-08-13; 16,79; 0,9; 20; 51
29-08-13; 14,92; 0,8; 23; 40
28-08-13; 15,92; 0,7; 20; 37
27-08-13; 13,16; 0,5; 12; 23
26-08-13; 10,11; 0,3; 8; 17
25-08-13; 11,65; 0,6; 15; 27
24-08-13; 15,11; 0,5; 12; 25
23-08-13; 18,36; n. def.; 38; 46
22-08-13; 15,35; n. def.; 20; 26
21-08-13; 13,96; 0,5; 23; 25
20-08-13; 9,69; 0,3; 23; 28
19-08-13; 10,26; 0,6; 31; 43
18-08-13; 11,88; 0,6; 16; 38
17-08-13; 17,19; 0,6; 10; 32
16-08-13; 15,55; 0,5; 18; 38
15-08-13; 13,25; 0,5; 23; 33
14-08-13; 8,43; 0,5; 36; 38
