Datum Zeit; Dresden-Nord CO
27-01-13; 24; 53; 45,08; n. def.
26-01-13; 24; 66; 54,22; n. def.
25-01-13; 23; 73; 61,28; n. def.
24-01-13; 13; 71; 57,17; n. def.
23-01-13; 11; 70; 57,30; n. def.
22-01-13; 24; 59; 52,41; n. def.
21-01-13; 24; 77; 68,03; n. def.
20-01-13; 28; 71; 60,43; n. def.
19-01-13; 41; 40; 33,70; n. def.
18-01-13; 54; 19; 16,40; n. def.
17-01-13; 22; 49; 41,49; n. def.
16-01-13; 6; 79; 64,70; n. def.
15-01-13; 10; 49; 37,61; n. def.
14-01-13; 13; 48; 37,42; n. def.
13-01-13; 28; 25; 19,21; n. def.
12-01-13; 22; 15; 10,94; n. def.
11-01-13; 33; 11; 5,37; n. def.
10-01-13; 29; 13; 6,36; n. def.
09-01-13; 6; 13; 8,26; n. def.
08-01-13; 6; 22; 17,08; n. def.
07-01-13; 20; 10; 5,89; n. def.
06-01-13; 31; 6; 4,46; n. def.
05-01-13; 40; 7; 3,39; n. def.
04-01-13; 30; 13; 6,97; n. def.
03-01-13; 28; 11; 5,59; n. def.
02-01-13; 35; 14; 6,37; n. def.
01-01-13; 30; 52; 34,70; n. def.

Datum Zeit; Dresden-Winckelmannstr. NO; Dresden-Winckelmannstr. NO2; Dresden-Winckelmannstr. O3; Dresden-Winckelmannstr. PM10
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-13; 16; 29; 21; 13
29-12-13; 1; 11; 46; 9
28-12-13; 2; 18; 25; 13
27-12-13; 2; 17; 39; 12
26-12-13; 11; 30; 9; 23
25-12-13; 3; 14; 38; 17
24-12-13; 1; 12; 35; 15
23-12-13; 10; 23; 44; 8
22-12-13; 2; 16; 39; 12
21-12-13; 5; 33; 16; 22
20-12-13; 25; 29; 7; 33
19-12-13; 7; 29; 6; 27
18-12-13; 18; 30; 4; 31
17-12-13; 11; 34; 6; 31
16-12-13; 7; 37; 9; 24
15-12-13; 4; 24; 24; 15
14-12-13; 20; 30; 12; 14
13-12-13; 45; 32; 4; 15
12-12-13; 32; 34; 4; 12
11-12-13; 50; 35; 3; 24
10-12-13; 29; 30; 8; 13
09-12-13; 1; 16; 39; 6
08-12-13; 2; 13; 39; 9
07-12-13; 1; 13; 54; 10
06-12-13; 1; 8; 65; 9
05-12-13; 2; 18; 41; 13
04-12-13; 14; 34; 9; 28
03-12-13; 8; 35; 12; 30
02-12-13; 34; 41; 15; 27
01-12-13; 1; 8; 42; 12
30-11-13; 1; 12; 40; 6
29-11-13; 1; 18; 40; 13
28-11-13; 3; 24; 28; 12
27-11-13; 24; 30; 22; 18
26-11-13; 7; 29; 22; 13
25-11-13; 2; 23; 38; 11
24-11-13; 1; 9; 41; 8
23-11-13; 7; 20; 7; 22
22-11-13; 16; 22; 3; 20
21-11-13; 4; 22; 20; 13
20-11-13; 2; 17; 19; 19
19-11-13; 30; 25; 10; 34
18-11-13; 54; 31; 5; 32
17-11-13; 10; 21; 6; 19
16-11-13; 10; 22; 15; 42
15-11-13; 15; 27; 12; 38
14-11-13; 7; 30; 12; 21
13-11-13; 34; 37; 10; 24
12-11-13; 45; 36; 14; 23
11-11-13; 7; 29; 23; 16
10-11-13; 1; 13; 42; 8
09-11-13; 2; 14; 48; 7
08-11-13; 2; 23; 35; 7
07-11-13; 1; 9; 48; 4
06-11-13; 1; 14; 45; 9
05-11-13; 2; 18; 37; 7
04-11-13; 2; 14; 52; 5
03-11-13; 1; 8; 55; 6
02-11-13; 2; 17; 27; 14
01-11-13; 14; 36; 7; 33
31-10-13; 7; 29; 21; 22
30-10-13; 7; 26; 39; 16
29-10-13; 1; 18; 52; 9
28-10-13; 1; 8; 62; 8
27-10-13; 1; 11; 50; 9
26-10-13; 3; 22; 26; 13
25-10-13; 10; 25; 13; 16
24-10-13; 13; 24; 37; 13
23-10-13; 4; 23; 26; 20
22-10-13; 5; 20; 27; 17
21-10-13; 15; 26; 25; 14
20-10-13; 3; 24; 15; 25
19-10-13; 2; 18; 29; 15
18-10-13; 5; 23; 42; 13
17-10-13; 5; 16; 34; 12
16-10-13; 7; 26; 17; 22
15-10-13; 15; 31; 14; 21
14-10-13; 5; 26; n. def.; 18
13-10-13; 6; 21; n. def.; 15
12-10-13; 12; 24; 12; 14
11-10-13; 15; 31; 15; 9
10-10-13; 6; 23; 27; 18
09-10-13; 11; 29; 18; 32
08-10-13; 9; 26; 39; 36
07-10-13; 19; 30; 14; 31
06-10-13; 5; 30; 14; 40
05-10-13; 1; 17; 55; 22
04-10-13; 1; 13; 61; 21
03-10-13; 1; 11; 52; 17
02-10-13; 16; 22; 27; 18
01-10-13; 12; 23; 23; 19
30-09-13; 16; 19; 28; 14
29-09-13; 5; 12; 36; 12
28-09-13; 5; 19; 32; 11
27-09-13; 10; 26; 22; 14
26-09-13; 3; 22; 25; 20
25-09-13; 3; 19; 23; 11
24-09-13; 2; 16; 34; 9
23-09-13; 2; 14; 35; 10
22-09-13; 5; 14; 36; 13
21-09-13; 1; 13; 40; 12
20-09-13; 6; 17; 32; 11
19-09-13; 2; 19; 36; 11
18-09-13; 3; 18; 27; 7
17-09-13; 2; 16; 41; 9
16-09-13; 1; 14; 44; 8
15-09-13; 1; 13; 33; 8
14-09-13; 1; 14; 57; 11
13-09-13; 2; 17; 46; 17
12-09-13; 2; 19; 40; 10
11-09-13; 2; 17; 35; 7
10-09-13; 2; 18; 36; 9
09-09-13; 1; 15; 45; 6
08-09-13; 1; 11; 86; 20
07-09-13; 1; 13; 79; 19
06-09-13; 2; 21; 63; 20
05-09-13; 7; 14; 38; 12
04-09-13; 8; 19; 14; 9
03-09-13; 2; 18; 23; 12
02-09-13; 1; 12; 41; 15
01-09-13; 1; 6; 56; 11
31-08-13; 1; 15; 68; 22
30-08-13; 4; 36; 48; 19
29-08-13; 11; 27; 46; 18
28-08-13; 3; 27; 40; 18
27-08-13; 4; 23; 44; 16
26-08-13; 1; 12; 60; 13
25-08-13; 1; 11; 56; 15
24-08-13; 3; 13; 57; 17
23-08-13; 5; 32; 29; 21
22-08-13; 3; 17; 62; 16
21-08-13; 6; 22; 42; 14
20-08-13; 1; 14; 49; 11
19-08-13; 4; 23; 46; 11
18-08-13; 1; 13; 77; 16
17-08-13; 1; 19; 94; 23
16-08-13; 1; 17; 86; 19
15-08-13; 3; 21; 56; 14
14-08-13; 1; 12; 53; 10
13-08-13; 1; 12; 53; 10
12-08-13; 2; 13; 66; 12
11-08-13; 1; 11; 59; 14
10-08-13; 2; 13; 53; 14
09-08-13; 1; 18; 44; 12
08-08-13; 1; 13; 68; 14
07-08-13; 2; 18; 64; 15
06-08-13; 1; 17; 76; 17
05-08-13; 2; 14; 60; 17
04-08-13; 1; 12; 82; 15
03-08-13; 1; 11; 118; 20
02-08-13; 1; 16; 95; 18
01-08-13; 3; 15; 61; 13
31-07-13; 2; 10; 57; 9
30-07-13; 1; 9; 69; 14
29-07-13; 1; 12; 66; 11
28-07-13; 1; 9; 101; 18
27-07-13; 1; 13; 105; 22
26-07-13; 2; 18; 91; 20
25-07-13; 1; 19; 91; 20
24-07-13; 2; 15; 91; 18
23-07-13; 2; 21; 88; 20
22-07-13; 2; 17; 79; 13
21-07-13; 1; 12; 53; 12
20-07-13; 1; 12; 66; 14
19-07-13; 2; 15; 62; 17
18-07-13; 3; 19; 65; 22
17-07-13; 2; 19; 72; 18
16-07-13; 3; 15; 77; 17
15-07-13; 1; 12; 61; 12
14-07-13; 1; 6; 71; 16
13-07-13; 1; 11; 70; 15
12-07-13; 2; 12; 59; 14
11-07-13; 1; 13; 51; 12
10-07-13; 2; 14; 67; 22
09-07-13; 4; 21; 72; 26
08-07-13; 3; 19; 63; 20
07-07-13; 1; 14; 63; 16
06-07-13; 2; 15; 58; 20
05-07-13; 2; 19; 49; 23
04-07-13; 2; 12; 55; 12
03-07-13; 2; 21; 56; 17
02-07-13; 4; 19; 64; 15
01-07-13; 1; 12; 66; 10
30-06-13; 1; 5; 58; 12
29-06-13; 1; 9; 51; 8
28-06-13; 4; 18; 47; 13
27-06-13; 1; 15; 47; 10
26-06-13; 2; 10; 54; 7
25-06-13; 1; 11; 50; 7
24-06-13; 2; 13; 52; 9
23-06-13; 1; 6; 65; 8
22-06-13; 1; 9; 78; 9
21-06-13; 1; 9; 84; 8
20-06-13; 1; 13; 109; 31
19-06-13; 1; 14; 82; 30
18-06-13; 2; 18; 91; 28
17-06-13; 3; 15; 70; 17
16-06-13; 1; 8; 75; 9
15-06-13; 1; 11; 63; 12
14-06-13; 1; 13; 66; 10
13-06-13; 2; 14; 85; 15
12-06-13; 3; 19; 68; 17
11-06-13; 3; 16; 56; 11
10-06-13; 2; 17; 49; 13
09-06-13; 2; 16; 48; 18
08-06-13; 2; 20; 49; 20
07-06-13; 7; 26; 45; 19
06-06-13; 3; 21; 48; 16
05-06-13; 3; 13; 56; 9
04-06-13; 2; 18; 37; 16
03-06-13; 2; 17; 44; 9
02-06-13; 1; 6; 61; 4
01-06-13; 4; 14; 35; 12
31-05-13; 3; 21; 38; 14
30-05-13; 3; 18; 36; 10
29-05-13; 2; 22; 68; 9
28-05-13; 3; 26; 40; 14
27-05-13; 3; 15; 25; 6
26-05-13; 1; 8; 54; 3
25-05-13; 1; 9; 69; 16
24-05-13; 1; 16; 53; 13
23-05-13; 1; 11; 77; 13
22-05-13; 1; 12; 61; 7
21-05-13; 1; 13; 67; 6
20-05-13; 1; 5; n. def.; 5
19-05-13; 3; 12; n. def.; 17
18-05-13; 1; 14; n. def.; 11
17-05-13; 1; 9; 75; 18
16-05-13; 1; 12; 87; 19
15-05-13; 1; 11; 83; 16
14-05-13; 1; 11; 65; 9
13-05-13; 1; 10; 64; 11
12-05-13; 1; 9; 63; 8
11-05-13; 4; 20; 39; 18
10-05-13; 2; 18; 28; 13
09-05-13; 1; 11; 60; 16
08-05-13; 4; 16; 51; 17
07-05-13; 5; 24; 30; 27
06-05-13; 5; 22; 45; 30
05-05-13; 2; 18; 62; 31
04-05-13; 2; 23; 40; 33
03-05-13; 2; 22; 55; 31
02-05-13; 6; 23; 35; 39
01-05-13; 1; 8; 69; 34
30-04-13; 9; 30; 30; 29
29-04-13; 3; 22; 41; 18
28-04-13; 1; 10; 77; 13
27-04-13; 1; 12; 51; 7
26-04-13; 2; 18; 97; 23
25-04-13; 10; 30; 54; 46
24-04-13; 5; 27; n. def.; 37
23-04-13; 5; 21; n. def.; 44
22-04-13; 7; 28; 45; 49
21-04-13; 2; 16; 64; 32
20-04-13; 1; 13; 66; 22
19-04-13; 1; 19; 79; 30
18-04-13; 2; 20; 74; 24
17-04-13; 7; 25; 57; 26
16-04-13; 1; 22; 73; 24
15-04-13; 2; 16; 81; 16
14-04-13; 1; 16; 55; 15
13-04-13; 1; 14; 69; 11
12-04-13; 5; 27; 46; 11
11-04-13; 3; 24; 48; 13
10-04-13; 7; 26; 51; 21
09-04-13; 1; 26; 77; 43
08-04-13; 2; 20; 82; 22
07-04-13; 1; 13; 84; 21
06-04-13; 1; 17; 63; 28
05-04-13; 1; 27; 68; 37
04-04-13; 1; 21; 84; 33
03-04-13; 1; 19; 92; 30
02-04-13; 2; 20; 80; 25
01-04-13; 1; 11; 90; 18
31-03-13; 1; 20; 74; 39
30-03-13; 1; 24; 85; 51
29-03-13; 1; 18; 87; 46
28-03-13; 2; 31; 64; 42
27-03-13; 1; 14; 92; 30
26-03-13; 1; 13; 94; 22
25-03-13; 1; 12; 92; 27
24-03-13; 1; 9; 93; 25
23-03-13; 1; 9; 88; 25
22-03-13; 1; 19; 74; 22
21-03-13; 3; 26; 63; 28
20-03-13; 3; 35; 58; 33
19-03-13; 2; 26; 72; 41
18-03-13; 1; 20; 73; 30
17-03-13; 1; 11; 86; 26
16-03-13; 2; 29; 62; 33
15-03-13; 2; 27; 60; 36
14-03-13; 18; 45; 52; 36
13-03-13; 2; 27; 69; 27
12-03-13; 2; 22; 62; 24
11-03-13; 1; 17; 62; 23
10-03-13; 4; 20; 25; 30
09-03-13; 2; 20; 33; 27
08-03-13; 2; 20; 41; 25
07-03-13; 7; 32; 39; 58
06-03-13; 4; 31; 61; 36
05-03-13; 1; 18; 76; 27
04-03-13; 7; 29; 47; 25
03-03-13; 2; 16; 59; 25
02-03-13; 7; 27; 46; 40
01-03-13; 2; 25; 46; 19
28-02-13; 19; 43; 13; 36
27-02-13; 5; 29; 19; 22
26-02-13; 12; 34; 11; 44
25-02-13; 13; 41; 11; 47
24-02-13; 16; 40; 10; 41
23-02-13; 2; 27; 49; 36
22-02-13; 1; 20; 61; 41
21-02-13; 2; 26; 52; 16
20-02-13; 1; 18; 58; 8
19-02-13; 2; 22; 37; 19
18-02-13; 4; 31; 24; 41
17-02-13; 5; 32; 14; 59
16-02-13; 24; 52; 9; 78
15-02-13; 42; 64; 8; 66
14-02-13; 5; 35; 32; 49
13-02-13; 3; 36; 34; 43
12-02-13; 2; 31; 30; 50
11-02-13; 3; 21; 40; 31
10-02-13; 2; 20; 44; 18
09-02-13; 1; 18; 41; 16
08-02-13; 2; 24; 44; 15
07-02-13; 17; 35; 23; 19
06-02-13; 24; 41; 36; 14
05-02-13; 1; 13; 63; 8
04-02-13; 1; 14; 46; 5
03-02-13; 1; 10; 59; 10
02-02-13; 1; 15; 46; 7
01-02-13; 1; 15; 57; 11
31-01-13; 1; 8; 66; 9
30-01-13; 1; 9; 52; 3
29-01-13; 1; 15; 49; 6
28-01-13; 33; 45; 20; 38
27-01-13; 3; 34; 25; 51
26-01-13; 10; 43; 25; 52
25-01-13; 13; 42; 24; 65
24-01-13; 3; 35; 23; 57
23-01-13; n. def.; n. def.; 14; 65
22-01-13; 4; 32; 25; 57
21-01-13; 3; 27; 27; 73
20-01-13; 2; 20; 33; 66
19-01-13; 1; 14; 45; n. def.
18-01-13; 1; 14; 58; 17
17-01-13; 4; 27; 27; 41
16-01-13; 12; 36; 10; 69
15-01-13; 9; 37; 14; 39
14-01-13; 11; 36; 16; 38
13-01-13; 1; 13; 36; 21
12-01-13; 2; 17; 33; 12
11-01-13; 1; 16; 47; 5
10-01-13; 1; 17; 45; 7
09-01-13; 7; 25; 14; 7
08-01-13; 13; 30; 8; 18
07-01-13; 3; 27; 26; 8
06-01-13; 1; 10; 40; 4
05-01-13; 1; 11; 49; 4
04-01-13; 2; 20; 37; 9
03-01-13; 1; 11; 40; 6
02-01-13; 1; 12; 50; 7
01-01-13; 1; 20; 37; 36

Datum Zeit; Dresden-Winckelmannstr. PM2.5; Dresden-Winckelmannstr. SO2
; µg/m³; µg/m³
30-12-13; 9,23; 5,8
29-12-13; 6,73; 6,2
28-12-13; 10,83; 10,9
27-12-13; 7,88; 6,9
26-12-13; 19,22; 4,6
25-12-13; 14,71; 5,8
24-12-13; 13,07; 7,1
23-12-13; 5,17; 4,6
22-12-13; 10,38; 7,3
21-12-13; 16,81; 9,1
20-12-13; 28,24; 10,0
19-12-13; 23,71; 10,6
18-12-13; 26,62; 16,0
17-12-13; 27,11; 13,4
16-12-13; 18,79; 17,6
15-12-13; 10,83; 7,6
14-12-13; 13,01; 17,4
13-12-13; 12,52; 28,2
12-12-13; 9,66; 16,1
11-12-13; 18,67; 6,0
10-12-13; 9,85; 2,9
09-12-13; 4,98; 3,3
08-12-13; 8,33; 3,3
07-12-13; 5,18; 3,9
06-12-13; 3,88; 3,8
05-12-13; 9,79; 3,7
04-12-13; 25,22; 7,5
03-12-13; 23,17; 12,4
02-12-13; 14,05; 3,4
01-12-13; 7,33; 3,8
30-11-13; 4,43; 3,0
29-11-13; 7,18; 3,6
28-11-13; 7,63; 3,4
27-11-13; 12,39; 5,4
26-11-13; 9,16; 3,1
25-11-13; 6,34; 3,4
24-11-13; 5,58; 3,4
23-11-13; 18,02; 3,0
22-11-13; 17,05; 2,3
21-11-13; 10,43; 2,9
20-11-13; 16,34; 3,3
19-11-13; 28,55; 7,3
18-11-13; 27,13; 3,9
17-11-13; 16,53; 1,7
16-11-13; 33,61; 3,5
15-11-13; 31,08; 4,2
14-11-13; 15,67; 5,2
13-11-13; 15,70; 3,0
12-11-13; 17,00; 7,8
11-11-13; 11,63; 2,4
10-11-13; 5,72; 4,3
09-11-13; 3,67; 3,7
08-11-13; 4,49; 2,5
07-11-13; 2,20; 3,7
06-11-13; 5,69; 4,1
05-11-13; 4,79; 3,4
04-11-13; 3,17; 4,4
03-11-13; 2,42; 3,7
02-11-13; 10,55; 6,1
01-11-13; 22,94; 8,1
31-10-13; 14,58; 8,5
30-10-13; 7,62; 3,9
29-10-13; 4,00; 3,1
28-10-13; 4,10; 3,8
27-10-13; 6,03; 5,8
26-10-13; 9,12; 7,1
25-10-13; 10,48; 4,3
24-10-13; 7,10; 3,9
23-10-13; 14,54; 6,2
22-10-13; 10,88; 5,0
21-10-13; 8,49; 3,5
20-10-13; 19,74; 9,6
19-10-13; 10,68; 4,1
18-10-13; 6,27; 3,3
17-10-13; 7,29; 3,3
16-10-13; 18,30; 2,6
15-10-13; 15,59; 5,9
14-10-13; 13,18; 3,8
13-10-13; 11,38; 1,7
12-10-13; 9,86; 1,6
11-10-13; 5,91; 1,5
10-10-13; 14,18; 5,6
09-10-13; 23,72; 3,8
08-10-13; 27,34; 6,5
07-10-13; 22,09; 2,8
06-10-13; 29,75; 3,7
05-10-13; 15,91; 7,6
04-10-13; 10,15; 7,0
03-10-13; 13,52; 5,4
02-10-13; 13,15; 3,6
01-10-13; 13,18; 2,8
30-09-13; 9,22; 3,5
29-09-13; 9,22; 3,0
28-09-13; 8,44; 2,1
27-09-13; 9,50; 2,4
26-09-13; 14,38; 2,4
25-09-13; 5,94; 2,8
24-09-13; 4,62; 2,5
23-09-13; 5,87; 2,5
22-09-13; 9,78; 3,2
21-09-13; 8,32; 2,4
20-09-13; 6,08; 2,7
19-09-13; 7,12; 3,6
18-09-13; 4,83; 2,5
17-09-13; 4,83; 2,3
16-09-13; 3,70; 2,5
15-09-13; 5,70; 2,4
14-09-13; 8,30; 3,8
13-09-13; 12,97; 3,0
12-09-13; 7,73; 3,2
11-09-13; 4,43; 3,0
10-09-13; 5,05; 3,6
09-09-13; 5,94; 2,6
08-09-13; 15,25; 6,7
07-09-13; 14,02; 5,8
06-09-13; 15,45; 5,3
05-09-13; 9,73; 3,3
04-09-13; 6,46; 2,5
03-09-13; 7,31; 1,6
02-09-13; 9,14; 2,6
01-09-13; 4,29; 3,3
31-08-13; 15,63; 4,4
30-08-13; 12,28; 3,7
29-08-13; 11,22; 4,7
28-08-13; 12,44; 5,5
27-08-13; 9,71; 4,3
26-08-13; 7,62; 4,4
25-08-13; 11,15; 5,0
24-08-13; 13,68; 5,3
23-08-13; 13,95; 2,8
22-08-13; 11,35; 5,0
21-08-13; 8,69; 2,8
20-08-13; 6,68; 2,5
19-08-13; 6,33; 3,3
18-08-13; 10,44; 5,4
17-08-13; 15,42; 8,1
16-08-13; 12,44; 7,1
15-08-13; 9,29; 3,8
14-08-13; 6,55; 4,2
13-08-13; 5,97; 2,9
12-08-13; 8,20; 3,7
11-08-13; 7,41; 3,4
10-08-13; 8,97; 3,2
09-08-13; 6,79; 2,4
08-08-13; 9,08; 4,7
07-08-13; 8,46; 3,3
06-08-13; 10,48; 4,9
05-08-13; 9,52; 2,8
04-08-13; 11,96; 3,4
03-08-13; 12,58; 6,0
02-08-13; 12,18; 6,3
01-08-13; 8,14; n. def.
31-07-13; 5,65; n. def.
30-07-13; 6,13; n. def.
29-07-13; 7,19; 1,1
28-07-13; 10,89; 3,3
27-07-13; 15,60; n. def.
26-07-13; 14,90; n. def.
25-07-13; 14,30; n. def.
24-07-13; 10,02; 3,9
23-07-13; 12,39; 4,7
22-07-13; 8,68; 5,3
21-07-13; 8,52; 3,6
20-07-13; 8,51; 2,3
19-07-13; 10,34; 3,6
18-07-13; 13,97; 5,1
17-07-13; 13,11; 4,3
16-07-13; 11,36; 4,0
15-07-13; 7,35; 2,1
14-07-13; 11,25; 2,6
13-07-13; 9,45; 4,5
12-07-13; 7,28; 2,5
11-07-13; 5,58; 2,0
10-07-13; 13,71; 4,6
09-07-13; 18,81; 6,6
08-07-13; 13,84; 6,7
07-07-13; 11,53; 4,2
06-07-13; 14,24; 3,6
05-07-13; 15,51; 3,2
04-07-13; 8,32; 3,1
03-07-13; 11,67; 3,9
02-07-13; 10,27; 3,9
01-07-13; 6,89; 3,0
30-06-13; 4,43; 2,8
29-06-13; 4,96; 1,8
28-06-13; 8,70; 3,6
27-06-13; 7,06; 2,2
26-06-13; 3,96; 2,0
25-06-13; 4,16; 1,4
24-06-13; 4,86; n. def.
23-06-13; 5,38; n. def.
22-06-13; 6,25; n. def.
21-06-13; 5,30; n. def.
20-06-13; 22,41; n. def.
19-06-13; 21,55; n. def.
18-06-13; 19,29; 1,9
17-06-13; 10,01; 4,4
16-06-13; 5,67; 1,7
15-06-13; 8,54; 2,6
14-06-13; 6,32; 1,7
13-06-13; 10,54; 3,2
12-06-13; 10,40; 4,3
11-06-13; 7,00; 2,0
10-06-13; 8,02; 1,5
09-06-13; 13,17; 1,5
08-06-13; 15,86; 2,4
07-06-13; 15,29; 3,0
06-06-13; 10,12; 2,3
05-06-13; 5,32; 3,5
04-06-13; 8,74; 1,0
03-06-13; 4,81; 1,0
02-06-13; 2,64; 1,1
01-06-13; 9,22; 1,4
31-05-13; 7,24; 1,4
30-05-13; 6,41; 1,1
29-05-13; 7,05; 1,7
28-05-13; 9,38; 2,3
27-05-13; 5,26; 1,0
26-05-13; 2,92; 1,1
25-05-13; 10,96; 1,3
24-05-13; 9,80; 3,3
23-05-13; 6,79; 2,8
22-05-13; 4,42; 1,5
21-05-13; 4,47; 1,7
20-05-13; 4,80; 1,5
19-05-13; 12,98; 2,1
18-05-13; 7,60; 1,4
17-05-13; 12,65; 2,0
16-05-13; 15,93; 2,7
15-05-13; 12,67; 2,5
14-05-13; 6,59; 2,2
13-05-13; 5,61; 1,3
12-05-13; 6,57; 1,7
11-05-13; 12,83; 2,2
10-05-13; 8,46; 2,2
09-05-13; 12,91; 2,1
08-05-13; 13,38; 2,3
07-05-13; 20,80; 1,3
06-05-13; 24,05; 6,0
05-05-13; 25,19; 3,6
04-05-13; 25,04; 5,1
03-05-13; 18,93; 4,7
02-05-13; 30,68; 1,7
01-05-13; 28,15; 1,4
30-04-13; 23,07; 1,6
29-04-13; 15,58; 1,9
28-04-13; 9,57; 1,1
27-04-13; 6,18; 1,2
26-04-13; 16,34; 2,6
25-04-13; 30,14; 3,9
24-04-13; 26,43; 3,8
23-04-13; 31,27; 3,0
22-04-13; 35,96; 4,9
21-04-13; 23,97; 2,4
20-04-13; 13,85; 2,3
19-04-13; 14,04; 1,7
18-04-13; 16,27; 5,9
17-04-13; 18,59; 6,0
16-04-13; 17,20; 6,3
15-04-13; 11,40; 4,8
14-04-13; 10,61; 4,2
13-04-13; 8,36; 1,9
12-04-13; 7,95; 2,7
11-04-13; 9,83; 5,0
10-04-13; 17,41; 3,5
09-04-13; 35,44; 7,0
08-04-13; 18,38; 4,6
07-04-13; 17,67; 1,4
06-04-13; 24,87; 1,2
05-04-13; 30,42; 1,8
04-04-13; 28,44; 1,8
03-04-13; 27,57; 3,6
02-04-13; 22,34; 1,8
01-04-13; 15,84; 1,3
31-03-13; 36,87; 2,4
30-03-13; 47,23; 4,1
29-03-13; 43,45; 3,6
28-03-13; 37,36; 5,5
27-03-13; 23,22; 6,2
26-03-13; 18,98; 5,8
25-03-13; 22,79; 6,3
24-03-13; 21,98; 6,8
23-03-13; 21,72; 4,8
22-03-13; 21,15; 1,9
21-03-13; 26,42; 2,1
20-03-13; 32,79; 3,2
19-03-13; 40,35; 5,8
18-03-13; 27,63; 5,1
17-03-13; 23,31; 4,6
16-03-13; 28,09; 8,4
15-03-13; 33,98; 4,2
14-03-13; 34,16; 4,0
13-03-13; 25,42; 3,8
12-03-13; 23,27; 2,4
11-03-13; 21,22; 2,0
10-03-13; 27,13; 2,6
09-03-13; 25,28; 2,8
08-03-13; 25,89; 2,2
07-03-13; 48,68; 5,8
06-03-13; 29,92; 12,9
05-03-13; 21,61; 7,0
04-03-13; 18,68; 7,6
03-03-13; 21,42; 2,4
02-03-13; 30,12; 3,6
01-03-13; 15,54; 4,0
28-02-13; 31,73; 5,6
27-02-13; 17,25; 2,6
26-02-13; 37,00; 5,6
25-02-13; 42,97; 3,2
24-02-13; 38,36; 4,5
23-02-13; 33,83; 4,6
22-02-13; 39,68; 6,5
21-02-13; 15,19; 1,5
20-02-13; 7,02; 1,2
19-02-13; 18,58; 2,1
18-02-13; 40,46; 4,4
17-02-13; 53,78; 2,8
16-02-13; 71,14; 5,3
15-02-13; 60,71; 12,7
14-02-13; 45,55; 9,0
13-02-13; 41,41; 6,6
12-02-13; 48,77; 7,0
11-02-13; 28,52; 5,7
10-02-13; 16,46; 2,3
09-02-13; 15,63; 2,9
08-02-13; 14,15; 2,9
07-02-13; 16,06; 2,7
06-02-13; 10,86; 2,2
05-02-13; 5,04; 1,4
04-02-13; 3,16; 1,2
03-02-13; 5,67; 1,5
02-02-13; 5,54; 1,3
01-02-13; 6,21; 1,4
31-01-13; 4,61; 1,1
30-01-13; 3,04; 3,1
29-01-13; 5,46; 5,0
28-01-13; 29,80; 6,3
27-01-13; 47,75; 20,5
26-01-13; 50,03; 25,1
25-01-13; 64,39; 14,4
24-01-13; 52,78; 5,9
23-01-13; 58,32; 6,2
22-01-13; 55,26; 11,1
21-01-13; 72,46; 17,0
20-01-13; 64,32; 10,5
19-01-13; 36,63; 7,3
18-01-13; 17,18; 3,5
17-01-13; 41,34; 6,4
16-01-13; 66,04; 7,1
15-01-13; 37,19; 8,3
14-01-13; 36,49; 6,9
13-01-13; 19,26; 3,6
12-01-13; 11,41; 1,5
11-01-13; 4,83; 1,3
10-01-13; 5,89; 1,2
09-01-13; 6,66; 1,6
08-01-13; 15,63; 1,5
07-01-13; 5,28; 1,0
06-01-13; 3,30; 1,1
05-01-13; 2,25; 1,0
04-01-13; 7,00; 1,6
03-01-13; 4,85; 1,3
02-01-13; 5,34; 1,5
01-01-13; 30,45; 8,1

